source,text
1,@MyView001: @realDonaldTrump U sure could do a lot for the country!
1,"@ColemanG81: I can't wait for DonaldTrump to become president and finally put the US back on top as the worlds greatest country! #Trump2016Twitter for Android,Leaving now - I'm spending the entire day in Iowa - great people great state!Twitter for Android,MAKE AMERICA GREAT AGAIN!Twitter for Android,@EHarper69: @realDonaldTrump If you run you will win.. I've never been wrong. Just be presidential not a salesman!"
1,@Jpicc1: @realDonaldTrump Please DO run!! We need a strong leader who will end the embarrassment our current President has caused us!!
1,"@Forbes: Quote of the Day: Sometimes your best investments are the ones you donâ€™t make."" - Donald Trump http://t.co/6CApIQUPZc"""
1,@travis_temple: Make America Great Again! @realDonaldTrump http://t.co/2axwZaacCI
1,@TtsincWard: @realDonaldTrump Go Mr. Trump we're pulling for you..
1,@kwrcrow: @CommunityJC  I agree America is disheartened. I truly believe #Trump can turn this country around. He is the only 1 who can
1,"@justariot66: Rand Cruz Rubio next week. A hat trick of never gonna win"" Donald if you ever were for real this is the time."""
1,@RealSQUEZZ: @Realdonaldtrump HAS WHAT IT TAKES TO MOVE AMERICA FORWARD. #VoteTrumpForPresident
1,"@teslu888: @realDonaldTrump We will vote 4 you.Twitter for Android,@BradHeat: @realDonaldTrump is the entrepreneur that all entrepreneurs look up to. Keep the inspiration up."" Thank you."
1,"@coffee6666: @realDonaldTrump @RealSQUEZZ I heard nbc pays don 3 million week for his show n president makes 8000 week. Just watch!Twitter for Android,@Chm14Mc: @realDonaldTrump Trump Turnberry looks incredible in the sunshine. #lookinggreat #trumpturnberry"""
1,@kissangel864: @realDonaldTrump @justariot66 we need some one like you. Are you putting your hat in the ring i sure hope so
1,@slips60: @realDonaldTrump Looking in from across the pond America needs you asap
1,"@stevewest222: @greta @RepDeSantis  DonaldTrump Kerry is such a great negotiator he doesn't even know when he has a deal! Better call TrumpTwitter for Android,Will be doing a big interview tonight with Bret Baier at 6:00 P.M. on Fox. Don't miss it!Twitter for Android,@iamapatsfan: I would rather Donald Trump be the president than Jeb Bush."" Would do a much better job!"
1,"Exclusiveâ€“Donald Trump: Obama 'Totally Out-Negotiated' by Iran Taliban 'Virtually Every Country in the World' - http://t.co/FrtuGriGUo"""
1,@Blitz2Fr: I won't rest until I have respectfully shaken the hand of DonaldTrump himself._Ÿ”… #inspiration #RoleModel http://t.co/bqkvdIour0
1,@kissangel864: @realDonaldTrump @TrumpGolfDC thats great and all but are you running for pres  Watch!
1,I will be speaking at the NRA event today in Nashville. Many friends will be there.
1,"@5reedz: @realDonaldTrump Welcome to the Best City in the USA....... Nashville Tn. I love Nashville!Twitter for Android,@BackOnTrackUSA: Again Obama has made us a laughing stock with his Iran "" negotiations "". Obama is a disgrace &amp; an embarassment"""
1,.@BretBaier  I will be interviewed by Bret (on Fox) tonight at 6:00. Watch it will be good!
1,Off to Nashville and the NRA.
1,"@enole28: @seanhannity When will you have on @realDonaldTrump?  Sean is a great guy who truly loves our country.Twitter for Android,.@ericbolling did a fantastic job on O'Reilly tonight. Way to go Eric!Twitter for Android,The NRA in Nashville today was amazing. Packed house and standing ovation for Trump. THANKS!Twitter for Android,@kyleraccio: @realDonaldTrump Trump excites conservatives AND appeals to independents. The best candidate. RUN DONALD RUN!"" Thanks Kyle."
1,"@GameWeiver: @realDonaldTrump @ericbolling Donald Trump doesn't compliment many people. True!Twitter for Android,@HoustonGunn: A Warm Welcome to #Nashville @realDonaldTrump today. Thanks for sharing your wisdom and opinions with Middle #Tennessee"""
1,@dalley5:  I got the tingle up my leg when you spoke! The common sense was to die for...we need somebody that will really fix this!
1,"@jjnebraski: @realDonaldTrump as a 100% disabled I beg u Mr.Trump run for President &amp; make U.S. Great again we need a honest man like you!Twitter for Android,@kyleraccio: @realDonaldTrump Trump will be great on protecting 2A rights!"""
1,@ITTRP:  @TaraHill5 Obama's average employment % is worse than his last 5 predecessors including Carter! https://t.co/aTuQMXOe16
1,"@LaurenHayes021: If @realDonaldTrump runs for president it would be the best thing that had happened to this country in a long time!Twitter for Android,@snugglebun31: @realDonaldTrump PLEASE SAVE OUR COUNTRY RUN FOR PRESIDENT!"" Watch and thank you."
1,@gamecockandrew: @realDonaldTrump thanks for coming to South Carolina tomarrow  My great honor!
1,@MamaGlove:  Please tell Cruz &amp; Rubio we are trying to return to the Constitution.No more usurpers #RunTrumpRun #MakeAmericaGreatAgain
1,@jeffbenton1079: @realDonaldTrump back in Myrtle Beach tomorrow. Might see me at the airport. http://t.co/a1A6mxbAnx
1,@dawn_dunne: @realDonaldTrump @BretBaier watched got me pumped
1,.@BretBaier  Thank you for the very fair and highly professional segment on me tonight. Many people watched and commented.
1,@DebraAnnGW: @BretBaier @realDonaldTrump I think he would make a great president but not really sure he'll run. Thank you and watch!
1,@JacksonHoleSue: The interview was compelling! I am convinced you are the  right person for the job! I am behind you all the way!
1,@6aa9ce3efe0c468: @realDonaldTrump @BackOnTrackUSA you should run Mr.Trump get this country back on track.
1,@MulletGang2020: Ok @realDonaldTrump i saw the interview on #FoxNews I hope you run!
1,@dtbeasley: @nashvillebiz @NSHBIZSichko @realDonaldTrump he also bought the beach property adjacent to Mar-A-Lago from Jack Massey. True!
1,@KeatsBen: @realDonaldTrump President Trump just sounds right! Thanks!
1,@gabriellebragg4: How do I find out where @realDonaldTrump is giving speeches at? Because I really want to go to one.
1,@markraymond: @realDonaldTrump You're the only person who could lead America and move our country forward!
1,@GMCallahanJr: Next great building in DC that should have the Trump name in it! @realDonaldTrump #RunDonaldRun http://t.co/hChfoWBS9z Cute
1,@JordanPolitics: Could it be @HillaryClinton v @realDonaldTrump for POTUS? #Hillary2016 #Trump2016
1,@KBrocking: @realDonaldTrump You gotta run. I think you have what it takes to stop Hillary!!!
1,@anthonycl: .@realDonaldTrump Donald Trump for president! He's the only one who can run a successful business!
1,@markraymond  Thanks Mark they will!
1,@AutumnJuliaa: My goal in life is to master the idea of a balance sheet as flawlessly as @realDonaldTrump did at my age.
1,@WarrenMarcussen: @realDonaldTrump @KBrocking I love your show though Donny I'm a fuckung huge fan But our country is dieing!
1,@tuckahoetommy: If @realDonaldTrump truly believes he could fix America and loves our Country shouldn't he feel obligated to run? Yes!
1,"@wiccanfoxglove: @realDonaldTrump will you run? Can you get us out of the hole we are in? I want this nation to be strong &amp; proud!Twitter for Android,@michaeljackson: #FriendlyFriday Michael Jackson with Donald Trump. http://t.co/K4exeDeX1Z"" Michael was very misunderstood - a great talent"
1,@NickBeII: Donald Trump has my vote. Signed and sealed. Thanks!
1,@SheriffClarke: With Donald Trump today after my NRA-ILA speech in Nashville TN! http://t.co/CeZXdStDSP David keep up the great work!
1,@pctech181: For American prosperity now and for our children's children there is only one choice. Donald Trump for President 2016-24.
1,Heading to South Carolina now - meeting with fantastic people!
1,South Carolina and the audience were GREAT - THANKS!
1,Without passion you don't have energy; without energy you have nothing. Nothing great in the world has been accomplished without passion!
1,@glfceo: The best #custserv in hospitality is at @realDonaldTrump 's @TrumpChicago hotel! Just super!
1,.@JohnLegere  T-Mobile service is terrible! Why can't you do something to improve it for your customers. I don't want it in my buildings.
1,.@TMobile  You service is absolutely terrible - get on the ball!  @JohnLegere
1,@realliamager: LRT: never thought I would agree with @realDonaldTrump on anything. @EE @TMobile @TMobileUK  @JohnLegere
1,@MrNicolasBell: @realDonaldTrump @TMobile @JohnLegere @Verizon is the best service provider http://t.co/JKJIjBFwmz
1,@naughtoriousBIG: T Mobile service sucks and it took a Trump to call him out! @realDonaldTrump for President! https://t.co/LKDIBk1Yo7
1,@WeLoveTheDonald: DonaldTrump You sure do look like a natural behind that podium! I can't wait to put my Trump 2016 sign in my front yard!
1,@thegurleygirl: Your interview on Fox News was great!We need you &amp; the country knows you're the person who can save our country!#Trump2016
1,@moeaa12: @JohnLegere  @TMobile then i hope your customer service ppl learn how to treat their customer and follow up with them to fix
1,"@housecalls1228: @realDonaldTrump Sure wish you'd get off the pot and start pissing off this Fed Gov by running for Pres.You've got my voteTwitter for Android,@saugat_p: @realDonaldTrump speaks the truth. Refreshing honesty. No politics BS."""
1,@cstace1: @realDonaldTrump has already won the election #Trump2016
1,@toypilaVzla: RT @MrNicolasBell: @realDonaldTrump @TMobile @JohnLegere @Verizon is the best service provider http://t.co/JKJIjBFwmz
1,@JamersonHayes: My man @realDonaldTrump is what a president should be
1,@LadyZales: You're the only one for the job! You never take any crap from anyone and that's the kind of president I want! #Trump2016
1,@JohnLegere: .@naughtoriousBIG @realDonaldTrump u am sure Dinald is proud to have your support  Are you drunk John? Also T-Mobile sucks!
1,@MikeandDawnNY: @JohnLegere I'm a TMobile customer 4 10yrs &amp; DT is right. Also he's Presidential unlike Joker in WH now &amp; Hillary the Liar
1,Thanks @JamersonHayes they are all total losers with nothing going for them!
1,"@Lex_Shep: @realDonaldTrump @TMobile @JohnLegere. Why are you even using T mobile? I don't use T-Mobile bad service!Twitter for Android,@CougarTrace: @realDonaldTrump @JohnLegere @naughtoriousBIG Mr. Trump don't worry yourself with a 3rd rate wireless company"""
1,@dcfoodsafety: @realDonaldTrump @JamersonHayes Agreed! Haters! just because they won't ever have the half the intelligence of Mr. Trump!
1,"@JamersonHayes: Just keep doing what you're doing; a lot of Americans believe in you you set the standard for what America was built upon.Twitter for Android,@rozanakabashi: @realDonaldTrump @JohnLegere even though a costumer for so long their costumer service needs to be better."
1,@Chris_R_2014:  Donald Trump is the man to make this country great. Obama/administration is an embarasssmnet and a complete joke!
1,"@tica1975: @realDonaldTrump @TMobile TMobile sucks can't believe someone like you would promote such a shitty company. Compassionless Co.Twitter for Android,@Chris_R_2014: @WendyPeters What I admire is that Donald Trump loves this country. He will put country over self and make America great."""
1,@ElvinBerndt: @realDonaldTrump @JohnLegere Guess @rootmetrics @JDPower Had it right. @VerizonWireless has the best wireless network.
1,@mayrazayago: This is our favorite tower in Chicago! We love it! We sit in front of it just to contemplate it! http://t.co/vLq3Uoteo7
1,@Jcpcond: @realDonaldTrump @TMobile @JohnLegere T-Mobile sucks!
1,@mjpomor: @realDonaldTrump @mayrazayago This building is awesome. Kind of neat if Donald becomes either the POTUS or the VPOTUS. Mk
1,@JacobsenSusan: @realDonaldTrump LOVE Trump Tower in Chicago!! Beautiful building!!
1,@bkrafttt: My only goal in life is to be a successful man much like @realDonaldTrump
1,.@TMobile gives terrible service and has many complaints just check.
1,@tornadopain: @TMobileHelp   Just find @JohnLegere's hissy fit with @realDonaldTrump ironic since yall have room to catch up
1,@saints_74: @realDonaldTrump @TMobile i agree it is the ONLY phone company that doesn't give u service in central louisiana.
1,@PrincessDaytura: @TMobile   Thank you for having the courage to speak out against corporate coruption much respect Mr Trump. #Trump4Prez
1,@philly_phily: @realDonaldTrump @TMobile   at&amp;t is the best
1,@Jackshallis: @realDonaldTrump Donald Trump for president!
1,@MyIntersperse: Everyone including @JohnLegere knows @TMobile sucks.. @realDonaldTrump - Why don't you buy @TMobile &amp; call it TrumpMobile?
1,"@Gingerxoxoxoxo: @realDonaldTrump: .@TMobile gives terrible service and has many complaints just check.""@VerizonWireless is the best"""
1,@BackOnTrackUSA:Obama gave honor &amp; praise to the deserter Bergdahl but refuses the murdered Foot Hood victims military benefits : shameful
1,@DanRebellato: . @TMobile I bet they try to ignore the many mocking remarks they receive and wrongly think it makes them look dignified.
1,@KraftyWurker: Some  Democrats think Rand Paul is a threat wait until @RealDonaldTrump gets cranked up. #Trumpmeister
1,@KraftyWurker: Some think Democrats think Rand Paul is a threat wait until @RealDonaldTrump gets cranked up. #Trumpmeister
1,@LouistheXVI99: @realDonaldTrump can't wait to see you on Cbs Sunday morning! #comeflywithme #Trump2016
1,@daviddepuma: @realDonaldTrump TRUMP for PREZ! You have my vote Mr Trump!! _Ÿ‡º_Ÿ‡¸_Ÿ‡º_Ÿ‡¸ #TeamAmerica
